,genres,early_access,sentiment,year,price,genre_encoded,sentiment_numeric
11022,['Indie'],False,Very Positive,2014,3.99,False,1
11023,"['Casual', 'Indie', 'Simulation']",False,Mixed,2015,9.99,True,0
11024,['Free to Play'],False,Mostly Negative,2015,0.0,False,4
11025,"['Strategy', 'Early Access']",True,Mixed,2015,7.99,False,0
11026,[],False,Positive,2015,19.99,False,2
11027,[],False,Mixed,2015,9.99,False,0
11028,"['Adventure', 'Casual']",False,Positive,2015,3.99,True,2
11029,"['Indie', 'RPG']",False,Mixed,2015,7.99,False,0
11030,"['Indie', 'Strategy']",False,Mixed,2015,6.99,False,0
11031,"['Action', 'Adventure', 'RPG']",False,Very Positive,2015,9.99,False,1
11032,"['RPG', 'Strategy']",False,Mixed,2015,14.99,False,0
11033,"['Action', 'Indie', 'Simulation']",False,Mostly Positive,2015,9.99,False,3
11034,"['RPG', 'Simulation', 'Strategy']",False,Mixed,2015,3.99,False,0
11035,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",True,Mixed,2015,19.99,False,0
11036,['Indie'],False,Very Positive,2015,1.99,False,1
11037,"['Adventure', 'Casual', 'Indie', 'Simulation']",False,Mixed,2011,9.99,True,0
11038,['RPG'],False,Positive,2015,15.99,False,2
11039,['Simulation'],False,Mixed,2015,19.99,False,0
11040,"['Action', 'Free to Play']",False,Mostly Positive,2015,19.99,False,3
11041,"['Indie', 'RPG', 'Strategy']",False,Positive,2014,4.99,False,2
11042,"['Action', 'Indie', 'Strategy']",False,Mixed,2015,4.99,False,0
11043,"['Action', 'Casual', 'Indie']",False,Mostly Negative,2015,1.99,True,4
11044,"['Indie', 'Simulation', 'Strategy', 'Early Access']",True,Mostly Positive,2015,19.99,False,3
11045,"['Indie', 'Strategy']",False,Positive,2013,19.99,False,2
11046,"['Adventure', 'Indie', 'Simulation']",False,Mostly Negative,2014,9.99,False,4
11047,"['Action', 'Casual', 'Indie']",False,Mixed,2014,0.0,True,0
11048,"['Indie', 'Strategy']",False,Mostly Positive,2014,0.99,False,3
11049,"['Free to Play', 'Massively Multiplayer', 'RPG']",False,Mixed,2014,0.0,False,0
11050,['Simulation'],False,Very Positive,2013,29.99,False,1
11051,"['Action', 'Adventure', 'Indie']",False,Positive,2014,9.99,False,2
11052,"['Adventure', 'Indie']",False,Mixed,2014,4.99,False,0
11053,"['Action', 'Adventure', 'Casual', 'Indie']",False,Very Positive,2014,9.99,True,1
11054,"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",True,Mostly Positive,2014,29.99,False,3
11055,"['Indie', 'RPG', 'Strategy']",False,Mixed,2014,1.99,False,0
11056,"['Indie', 'Sports']",False,Mostly Positive,2014,14.99,False,3
11057,"['Indie', 'RPG']",False,Mostly Positive,2014,1.99,False,3
11058,"['Adventure', 'Casual', 'Indie']",False,Mostly Positive,2014,1.99,True,3
11059,"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",True,Mixed,2014,19.99,False,0
11060,"['Indie', 'Strategy']",False,Very Positive,2014,9.99,False,1
11061,"['Action', 'Adventure']",False,Positive,2014,1.99,False,2
11062,"['Adventure', 'Casual']",False,Positive,2014,4.99,True,2
11063,"['Action', 'Free to Play']",False,Negative,2014,17.99,False,6
11064,"['Action', 'Adventure', 'RPG']",False,Very Positive,2014,5.99,False,1
11065,"['Casual', 'Indie']",False,Positive,2014,2.99,True,2
11066,['Simulation'],False,Mostly Positive,2006,24.99,False,3
11067,"['Indie', 'Simulation', 'Strategy']",False,Mixed,2014,9.99,False,0
11068,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",True,Very Positive,2014,14.99,False,1
11069,"['RPG', 'Strategy']",False,Mixed,2014,14.99,False,0
11070,"['Casual', 'Indie', 'Simulation']",False,Mostly Negative,2014,9.99,True,4
11071,"['RPG', 'Simulation', 'Strategy']",False,Mostly Positive,2014,7.99,False,3
11072,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2014,5.99,True,1
11073,"['Action', 'Indie', 'Strategy']",False,Positive,2014,2.99,False,2
11074,"['Action', 'RPG']",False,Mostly Negative,2014,9.99,False,4
11075,"['Action', 'RPG']",False,Mostly Negative,2014,4.99,False,4
11076,['Action'],False,Very Positive,2014,14.99,False,1
11077,"['Casual', 'Indie']",False,Positive,2014,4.99,True,2
11078,"['Action', 'Adventure']",False,Mixed,2014,9.99,False,0
11079,"['Action', 'Indie']",False,Mostly Positive,2014,9.99,False,3
11080,"['Casual', 'Strategy']",False,Mostly Positive,2014,9.99,True,3
11081,"['RPG', 'Simulation', 'Strategy']",False,Mostly Positive,2014,7.99,False,3
11082,"['RPG', 'Simulation', 'Strategy']",False,Mostly Positive,2014,1.99,False,3
11083,"['RPG', 'Simulation', 'Strategy']",False,Mixed,2014,1.99,False,0
11084,"['Action', 'Indie']",False,Positive,2014,4.99,False,2
11085,['Strategy'],False,Mixed,2014,14.99,False,0
11086,"['Adventure', 'Casual', 'Indie']",False,Mixed,2014,7.99,True,0
11087,"['Action', 'Adventure', 'Indie']",False,Mixed,2014,4.99,False,0
11088,"['Action', 'Adventure', 'Indie']",False,Positive,2014,4.99,False,2
11089,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",False,Mostly Negative,2014,19.99,False,4
11090,"['Action', 'Adventure', 'Indie']",False,Overwhelmingly Positive,2014,39.99,False,5
11091,"['Action', 'Adventure', 'Indie']",False,Very Positive,2014,4.99,False,1
11092,"['Action', 'Indie']",False,Mostly Positive,2014,9.99,False,3
11093,"['Action', 'Simulation']",False,Mostly Positive,2014,9.99,False,3
11094,"['Action', 'RPG', 'Simulation', 'Strategy']",False,Mixed,2014,14.99,False,0
11095,"['Action', 'Free to Play']",False,Mostly Negative,2012,0.0,False,4
11096,['Simulation'],False,Positive,2014,6.99,False,2
11097,"['Indie', 'RPG', 'Simulation', 'Strategy']",False,Mostly Positive,2014,4.99,False,3
11098,"['Action', 'Indie']",False,Very Positive,2014,4.99,False,1
11099,['Simulation'],False,Mostly Positive,2014,49.99,False,3
11100,['Action'],False,Very Positive,2014,19.99,False,1
11101,"['Action', 'Indie']",False,Mixed,2014,12.99,False,0
11102,"['Casual', 'Indie']",False,Very Positive,2014,6.99,True,1
11103,"['Adventure', 'Casual', 'Indie']",False,Very Positive,2014,14.99,True,1
11105,"['Action', 'Adventure', 'Casual', 'Indie']",False,Mostly Positive,2014,2.99,True,3
11106,"['Action', 'Indie']",False,Positive,2014,7.99,False,2
11107,['Simulation'],False,Very Positive,2014,9.99,False,1
11108,"['Action', 'Indie']",False,Very Positive,2014,7.99,False,1
11109,['Adventure'],False,Mixed,2007,7.99,False,0
11110,"['Action', 'Casual']",False,Mostly Positive,2014,9.99,True,3
11111,"['Action', 'Indie']",False,Positive,2014,2.99,False,2
11112,"['Action', 'Indie']",False,Mostly Negative,2014,4.99,False,4
11113,"['Indie', 'Simulation']",False,Very Positive,2014,1.99,False,1
11114,"['Action', 'Adventure']",False,Mixed,2014,19.99,False,0
11115,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Mixed,2014,0.0,False,0
11116,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",True,Mostly Positive,2014,14.99,False,3
11117,"['Indie', 'RPG', 'Strategy']",False,Mostly Positive,2014,19.99,False,3
11118,"['Indie', 'RPG', 'Strategy']",False,Mostly Positive,2014,9.99,False,3
11119,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",False,Mostly Negative,2014,9.99,True,4
11120,"['Casual', 'Indie', 'RPG', 'Strategy']",False,Mostly Positive,2014,6.99,True,3
11122,"['Indie', 'RPG']",False,Very Positive,2014,9.99,False,1
11123,"['Simulation', 'Sports', 'Strategy']",False,Mixed,2014,9.99,False,0
11124,"['Adventure', 'Casual']",False,Mixed,2014,9.99,True,0
11125,"['Action', 'Indie', 'Strategy']",False,Positive,2014,9.99,False,2
11126,['Strategy'],False,Mostly Negative,2014,4.99,False,4
11127,"['Adventure', 'Indie', 'Sports']",False,Very Positive,2014,4.99,False,1
11128,"['Action', 'Adventure']",False,Mostly Positive,2014,0.99,False,3
11129,"['Action', 'Adventure']",False,Mixed,2014,1.99,False,0
11130,"['Action', 'Adventure', 'Indie']",False,Mixed,2014,1.99,False,0
11131,"['Adventure', 'Indie', 'RPG', 'Strategy']",False,Very Positive,2014,14.99,False,1
11132,"['Adventure', 'Indie']",False,Mostly Negative,2014,2.99,False,4
11133,"['Casual', 'Indie', 'RPG']",False,Mixed,2014,4.99,True,0
11134,['Adventure'],False,Negative,2014,9.99,False,6
11135,"['Action', 'Indie']",False,Mostly Positive,2014,7.99,False,3
11136,"['Action', 'Adventure']",False,Mostly Negative,2014,2.99,False,4
11137,"['Action', 'Indie']",False,Mixed,2014,9.99,False,0
11138,"['Adventure', 'Indie', 'Early Access']",True,Negative,2014,4.99,False,6
11139,['Adventure'],False,Overwhelmingly Positive,2013,14.99,False,5
11140,"['Indie', 'Simulation', 'Strategy']",False,Mixed,2014,3.99,False,0
11141,[],False,Mostly Negative,2014,9.99,False,4
11142,"['Indie', 'Strategy']",False,Positive,2014,4.99,False,2
11143,"['Action', 'Indie']",False,Positive,2014,0.99,False,2
11144,"['Action', 'Massively Multiplayer', 'Racing']",False,Mixed,2014,29.99,False,0
11145,"['Action', 'Massively Multiplayer', 'Racing']",False,Mixed,2014,19.99,False,0
11146,"['Casual', 'Strategy']",False,Positive,2014,4.99,True,2
11147,['Action'],False,Positive,2014,4.99,False,2
11148,['Adventure'],False,Mostly Positive,2014,29.99,False,3
11149,"['Adventure', 'Indie']",False,Very Positive,2014,14.99,False,1
11150,['Simulation'],False,Very Positive,2014,9.99,False,1
11151,"['Indie', 'RPG']",False,Mixed,2014,6.99,False,0
11152,['Indie'],False,Very Positive,2014,3.99,False,1
11153,"['Adventure', 'Indie']",False,Mostly Positive,2014,5.99,False,3
11154,"['Action', 'Casual', 'Simulation', 'Sports', 'Strategy']",False,Mixed,2014,19.99,True,0
11155,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",True,Mostly Positive,2014,14.99,False,3
11156,"['Racing', 'Simulation', 'Sports']",False,Mixed,2014,9.99,False,0
11157,"['Adventure', 'Casual']",False,Mostly Positive,2014,6.99,True,3
11158,"['Indie', 'Simulation']",False,Very Positive,2014,1.99,False,1
11159,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",False,Mixed,2014,9.99,True,0
11160,"['Action', 'Adventure']",False,Mostly Negative,2014,0.99,False,4
11161,['Action'],False,Very Positive,2014,14.99,False,1
11162,['Adventure'],False,Overwhelmingly Positive,2014,24.99,False,5
11163,"['Action', 'Indie']",False,Very Positive,2014,1.99,False,1
11164,['Indie'],False,Very Positive,2014,4.99,False,1
11165,"['Action', 'Indie']",False,Mostly Positive,2014,5.99,False,3
11166,"['Action', 'Casual', 'Free to Play']",False,Mixed,2013,0.0,True,0
11167,"['Action', 'Free to Play', 'Indie', 'RPG']",False,Mostly Negative,2014,0.0,False,4
11168,['Simulation'],False,Mixed,2014,9.99,False,0
11169,['Strategy'],False,Mostly Positive,2014,39.99,False,3
11170,['Simulation'],False,Mostly Negative,2014,7.99,False,4
11171,"['Casual', 'Indie', 'Strategy']",False,Very Positive,2014,24.99,True,1
11172,"['Casual', 'Indie', 'Simulation']",False,Very Positive,2014,5.99,True,1
11174,"['Action', 'Indie']",False,Positive,2014,2.99,False,2
11175,"['Action', 'Racing']",False,Mostly Negative,2014,19.99,False,4
11176,"['Action', 'Indie']",False,Mostly Positive,2014,9.99,False,3
11177,"['Action', 'Indie']",False,Mixed,2014,4.99,False,0
11178,"['Action', 'Adventure', 'Early Access']",True,Mostly Positive,2014,9.99,False,3
11179,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",False,Very Positive,2014,9.99,True,1
11180,"['Action', 'Adventure']",False,Mostly Negative,2014,1.99,False,4
11181,"['Action', 'Adventure']",False,Mixed,2014,0.99,False,0
11183,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",False,Mostly Negative,2016,2.99,True,4
11184,"['Adventure', 'Casual', 'Racing']",False,Mostly Positive,2014,4.99,True,3
11185,"['Action', 'Indie']",False,Mostly Positive,2014,5.99,False,3
11186,"['Action', 'Simulation', 'Sports', 'Strategy']",False,Mostly Positive,2014,9.99,False,3
11187,"['Action', 'Indie']",False,Very Positive,2014,6.99,False,1
11188,['Strategy'],False,Mixed,2014,24.99,False,0
11189,"['Adventure', 'Indie', 'Simulation']",False,Overwhelmingly Positive,2014,19.99,False,5
11190,['RPG'],False,Very Positive,2014,19.99,False,1
11191,"['Action', 'Strategy']",False,Very Positive,2014,9.99,False,1
11192,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",True,Mixed,2014,6.99,False,0
11193,"['Adventure', 'Casual', 'Free to Play', 'Indie']",False,Overwhelmingly Positive,2014,0.0,True,5
11194,"['Action', 'Adventure', 'RPG']",False,Very Positive,2014,7.99,False,1
11195,"['Free to Play', 'Racing', 'Simulation', 'Sports']",False,Positive,2014,17.99,False,2
11196,"['Simulation', 'Sports', 'Strategy']",False,Negative,2014,9.99,False,6
11197,['Simulation'],False,Mixed,2014,19.99,False,0
11198,"['Indie', 'RPG']",False,Mixed,2014,39.99,False,0
11199,['Strategy'],False,Mostly Positive,2014,7.99,False,3
11200,['Indie'],False,Very Positive,2014,3.99,False,1
11201,"['Action', 'Casual', 'Indie']",False,Very Positive,2014,19.99,True,1
11202,['Simulation'],False,Negative,2014,4.99,False,6
11203,"['Action', 'Adventure', 'Casual', 'Indie']",False,Mostly Negative,2014,4.99,True,4
11205,"['Action', 'Indie']",False,Very Positive,2014,7.99,False,1
11206,"['Action', 'Casual', 'Indie', 'Strategy']",False,Mixed,2014,10.99,True,0
11207,"['Adventure', 'Casual', 'Indie']",False,Positive,2014,5.99,True,2
11208,[],False,Positive,2014,9.99,False,2
11209,"['Action', 'Indie', 'Racing', 'Simulation', 'Early Access']",True,Mostly Positive,2014,17.99,False,3
11210,"['Adventure', 'Indie', 'RPG']",False,Mixed,2014,9.99,False,0
11211,"['Action', 'Adventure']",False,Mostly Positive,2014,2.99,False,3
11212,"['Adventure', 'Indie']",False,Very Positive,2009,7.99,False,1
11213,"['Action', 'Indie']",False,Very Positive,2014,3.99,False,1
11214,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",True,Mostly Positive,2014,34.99,False,3
11215,['Strategy'],False,Mixed,2014,29.99,False,0
11216,"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",True,Mixed,2014,17.99,False,0
11217,"['Adventure', 'Casual', 'Indie', 'RPG']",False,Mixed,2014,9.99,True,0
11218,['Strategy'],False,Mostly Negative,2014,4.99,False,4
11219,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",False,Mostly Positive,2014,0.0,True,3
11220,"['Massively Multiplayer', 'RPG']",False,Mixed,2013,19.99,False,0
11221,"['Indie', 'Strategy']",False,Mixed,2014,4.99,False,0
11222,"['Indie', 'Simulation']",False,Mostly Positive,2014,39.99,False,3
11223,['Indie'],False,Very Positive,2014,7.99,False,1
11224,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mostly Positive,2014,9.99,False,3
11225,"['Action', 'Adventure']",False,Mixed,2014,29.99,False,0
11226,"['Action', 'RPG', 'Strategy']",False,Very Positive,2014,19.99,False,1
11227,"['Action', 'RPG']",False,Very Positive,2014,9.99,False,1
11228,"['Action', 'Adventure', 'Indie', 'Racing']",False,Very Positive,2014,14.99,False,1
11229,"['Action', 'Adventure']",False,Very Positive,2014,19.99,False,1
11230,['Indie'],False,Mostly Positive,2014,4.99,False,3
11231,"['Indie', 'RPG']",False,Mostly Positive,2014,4.99,False,3
11232,"['RPG', 'Simulation', 'Strategy']",False,Mixed,2014,3.99,False,0
11233,"['Action', 'Indie']",False,Very Positive,2014,14.99,False,1
11234,['Simulation'],False,Very Positive,2014,19.99,False,1
11236,['Simulation'],False,Mixed,2009,9.99,False,0
11237,['Simulation'],False,Mostly Negative,2014,14.99,False,4
11238,"['Simulation', 'Strategy']",False,Mostly Positive,2014,2.49,False,3
11239,"['Adventure', 'RPG', 'Strategy']",False,Very Positive,2014,19.99,False,1
11240,"['Simulation', 'Strategy']",False,Mostly Positive,2014,1.99,False,3
11241,"['Simulation', 'Strategy']",False,Mixed,2014,19.99,False,0
11242,"['Adventure', 'Casual']",False,Mostly Positive,2010,4.99,True,3
11243,"['Action', 'Adventure']",False,Positive,2014,1.99,False,2
11244,['Action'],False,Positive,2014,7.99,False,2
11245,"['Indie', 'RPG']",False,Very Positive,2013,9.99,False,1
11246,"['Adventure', 'Indie']",False,Mostly Positive,2014,3.99,False,3
11247,"['Action', 'RPG']",False,Mostly Negative,2014,1.99,False,4
11248,"['Action', 'RPG']",False,Mostly Negative,2014,1.99,False,4
11249,"['Action', 'RPG']",False,Mixed,2014,1.99,False,0
11250,"['Action', 'RPG']",False,Mostly Positive,2014,1.99,False,3
11251,"['Action', 'RPG']",False,Mixed,2014,29.99,False,0
11254,"['Adventure', 'Indie', 'RPG']",False,Very Positive,2014,4.99,False,1
11255,"['Action', 'Adventure', 'Indie', 'RPG']",False,Mixed,2014,4.99,False,0
11256,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",False,Mostly Positive,2014,5.99,True,3
11257,"['Simulation', 'Strategy']",False,Mostly Positive,2014,29.99,False,3
11258,"['Action', 'Indie', 'RPG']",False,Mixed,2014,5.99,False,0
11260,"['Action', 'Indie', 'Strategy']",False,Positive,2014,4.99,False,2
11261,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",True,Mixed,2014,7.99,False,0
11263,['Action'],False,Mixed,2014,49.99,False,0
11264,"['Action', 'Indie']",False,Very Positive,2014,19.99,False,1
11265,"['Adventure', 'Casual']",False,Very Positive,2012,9.99,True,1
11266,"['Action', 'Adventure', 'Free to Play', 'Simulation', 'Sports']",False,Mixed,2014,14.99,False,0
11267,"['Indie', 'Simulation', 'Strategy', 'Early Access']",True,Very Positive,2014,9.99,False,1
11268,"['Indie', 'Simulation', 'Strategy']",False,Mixed,2014,4.99,False,0
11269,"['Action', 'Free to Play', 'Indie', 'RPG', 'Early Access']",True,Mixed,2017,0.0,False,0
11270,"['Adventure', 'RPG']",False,Mixed,2014,5.99,False,0
11271,"['Adventure', 'Indie', 'RPG']",False,Positive,2014,3.99,False,2
11272,"['Adventure', 'Indie', 'RPG', 'Strategy']",False,Very Positive,2014,11.99,False,1
11273,"['Adventure', 'Indie', 'RPG', 'Strategy']",False,Positive,2014,7.99,False,2
11274,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",True,Mostly Positive,2014,14.99,False,3
11275,"['Adventure', 'Indie']",False,Mostly Negative,2014,2.99,False,4
11276,"['Action', 'Indie']",False,Mixed,2014,7.99,False,0
11277,"['Action', 'Free to Play', 'Indie']",False,Very Positive,2014,0.0,False,1
11278,"['Action', 'Indie']",False,Positive,2014,19.99,False,2
11279,['Strategy'],False,Mixed,2014,39.99,False,0
11280,"['Adventure', 'Indie']",False,Very Positive,2014,1.99,False,1
11288,"['Action', 'Indie', 'RPG']",False,Very Positive,2014,14.99,False,1
11289,"['Action', 'Casual']",False,Positive,2014,14.99,True,2
11290,"['Action', 'Casual', 'Indie']",False,Mostly Positive,2014,2.99,True,3
11291,"['Action', 'Indie', 'Strategy']",False,Mixed,2014,9.99,False,0
11292,"['Adventure', 'Indie', 'RPG', 'Simulation']",False,Mixed,2014,2.99,False,0
11293,"['Casual', 'Indie']",False,Mixed,2014,0.99,True,0
11294,"['Indie', 'Simulation']",False,Mixed,2014,3.99,False,0
11295,"['Indie', 'RPG', 'Strategy']",False,Positive,2014,6.99,False,2
11298,['Simulation'],False,Mostly Positive,2014,19.99,False,3
11299,"['Action', 'Indie', 'RPG']",False,Mostly Positive,2013,9.99,False,3
11300,['Action'],False,Positive,2014,0.99,False,2
11301,['Action'],False,Mixed,2014,1.99,False,0
11302,"['Adventure', 'Casual', 'Indie']",False,Mixed,2014,0.99,True,0
11303,"['Action', 'Indie', 'Simulation', 'Strategy']",False,Overwhelmingly Positive,2014,19.99,False,5
11304,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",False,Positive,2014,2.99,True,2
11305,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",False,Positive,2014,2.99,True,2
11306,"['Casual', 'Indie']",False,Mixed,2014,7.99,True,0
11307,['Strategy'],False,Mostly Negative,2014,14.99,False,4
11308,"['Indie', 'RPG', 'Strategy']",False,Mostly Negative,2014,19.99,False,4
